id,split,source,cve_id,cwe,attck_tags,perturbation_strategy,difficulty,path_hops,num_nodes,num_edges,data_license
AVP-R-0207,train,mitre-engenuity,CVE-2022-38496,CWE-640,T1078,Noisy Decoy,2,8,9,8,CC-BY-4.0
AVP-R-0208,train,mitre-engenuity,CVE-2022-16302,CWE-613,T1078,Noisy Decoy,2,6,7,6,CC-BY-4.0
AVP-R-0209,train,mitre-engenuity,CVE-2022-58635,CWE-384,T1029,Slow Exfiltration,1,6,7,6,CC-BY-4.0
AVP-R-0210,train,mitre-engenuity,CVE-2023-11918,CWE-521,T1029,Slow Exfiltration,3,7,8,7,CC-BY-4.0
AVP-R-0211,train,lanl,CVE-2022-66444,CWE-798,T1047;T1569.002,Tool Injection,4,8,9,8,CC-BY-4.0
AVP-R-0212,train,lmdg-synthetic,CVE-2022-62745,CWE-384,T1059.003;T1557.001,NTLM Relay,4,5,6,5,CC-BY-4.0
AVP-R-0213,train,lmdg-synthetic,CVE-2022-11781,CWE-307,T1021.004;T1557.001,NTLM Relay,2,8,9,8,CC-BY-4.0
AVP-R-0214,train,mitre-engenuity,CVE-2023-63704,CWE-798,T1047;T1569.002,Tool Injection,2,9,10,9,CC-BY-4.0
AVP-R-0215,train,mitre-engenuity,CVE-2022-35208,CWE-521,T1557.001,NTLM Relay,1,10,11,10,CC-BY-4.0
AVP-R-0216,train,lmdg-synthetic,CVE-2021-47401,CWE-307,T1021.001;T1557.001,NTLM Relay,1,6,7,6,CC-BY-4.0
AVP-R-0217,train,lanl,CVE-2021-60964,CWE-798,T1078,Noisy Decoy,1,8,9,8,CC-BY-4.0
AVP-R-0218,train,mitre-engenuity,CVE-2021-33427,CWE-306,T1557.001,NTLM Relay,3,6,7,6,CC-BY-4.0
AVP-R-0219,train,lanl,CVE-2023-45620,CWE-287,T1078,Noisy Decoy,1,7,8,7,CC-BY-4.0
AVP-R-0220,train,lanl,CVE-2023-61649,CWE-620,T1047;T1569.002,Tool Injection,2,6,7,6,CC-BY-4.0
AVP-R-0221,train,lanl,CVE-2023-55073,CWE-200,T1047;T1569.002,Tool Injection,4,7,8,7,CC-BY-4.0
AVP-R-0222,train,mitre-engenuity,CVE-2022-65622,CWE-613,T1078.001,Role Confusion,2,10,11,10,CC-BY-4.0
AVP-R-0223,train,mitre-engenuity,CVE-2023-39044,CWE-798,T1078,Noisy Decoy,4,5,6,5,CC-BY-4.0
AVP-R-0224,train,lanl,CVE-2022-65211,CWE-307,T1029,Slow Exfiltration,1,7,8,7,CC-BY-4.0
AVP-R-0225,train,lanl,CVE-2022-54525,CWE-384,T1557.001,NTLM Relay,2,8,9,8,CC-BY-4.0
AVP-R-0226,train,lmdg-synthetic,CVE-2022-43839,CWE-620,T1029;T1049,Slow Exfiltration,3,9,10,9,CC-BY-4.0
AVP-R-0227,train,mitre-engenuity,CVE-2021-33016,CWE-640,T1557.001,NTLM Relay,3,7,8,7,CC-BY-4.0
AVP-R-0228,train,lmdg-synthetic,CVE-2023-10274,CWE-798,T1049;T1078.001,Role Confusion,2,5,6,5,CC-BY-4.0
AVP-R-0229,train,lmdg-synthetic,CVE-2021-14521,CWE-307,T1059.003;T1078.001,Role Confusion,1,8,9,8,CC-BY-4.0
AVP-R-0230,train,mitre-engenuity,CVE-2023-64526,CWE-640,T1078,Noisy Decoy,1,6,7,6,CC-BY-4.0
AVP-R-0231,train,mitre-engenuity,CVE-2022-56580,CWE-287,T1557.001,NTLM Relay,1,7,8,7,CC-BY-4.0
AVP-R-0232,train,mitre-engenuity,CVE-2021-56032,CWE-613,T1047;T1569.002,Tool Injection,4,7,8,7,CC-BY-4.0
AVP-R-0233,train,lmdg-synthetic,CVE-2021-56443,CWE-200,T1021.006;T1078.001,Role Confusion,3,5,6,5,CC-BY-4.0
AVP-R-0234,train,mitre-engenuity,CVE-2023-44387,CWE-306,T1047;T1569.002,Tool Injection,1,9,10,9,CC-BY-4.0
AVP-R-0235,train,lanl,CVE-2021-53566,CWE-640,T1078,Noisy Decoy,4,6,7,6,CC-BY-4.0
AVP-R-0236,train,lanl,CVE-2021-44524,CWE-798,T1047;T1569.002,Tool Injection,2,6,7,6,CC-BY-4.0
AVP-R-0237,train,lanl,CVE-2023-38222,CWE-613,T1029,Slow Exfiltration,3,7,8,7,CC-BY-4.0
AVP-R-0238,train,lmdg-synthetic,CVE-2021-43702,CWE-613,T1021.001;T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-0239,train,mitre-engenuity,CVE-2023-64115,CWE-384,T1078.001,Role Confusion,3,5,6,5,CC-BY-4.0
AVP-R-0240,train,mitre-engenuity,CVE-2022-12603,CWE-200,T1047;T1569.002,Tool Injection,2,8,9,8,CC-BY-4.0
AVP-R-0241,train,lanl,CVE-2023-56306,CWE-640,T1047;T1569.002,Tool Injection,3,7,8,7,CC-BY-4.0
AVP-R-0242,train,mitre-engenuity,CVE-2021-13288,CWE-521,T1029,Slow Exfiltration,1,8,9,8,CC-BY-4.0
AVP-R-0243,train,lmdg-synthetic,CVE-2023-62882,CWE-613,T1021.001;T1078.001,Role Confusion,2,6,7,6,CC-BY-4.0
AVP-R-0244,train,lanl,CVE-2022-17124,CWE-798,T1047;T1569.002,Tool Injection,1,5,6,5,CC-BY-4.0
AVP-R-0245,train,lmdg-synthetic,CVE-2021-16987,CWE-306,T1021.001;T1047;T1569.002,Tool Injection,1,9,10,9,CC-BY-4.0
AVP-R-0246,train,mitre-engenuity,CVE-2023-55073,CWE-200,T1078.001,Role Confusion,4,5,6,5,CC-BY-4.0
AVP-R-0247,train,mitre-engenuity,CVE-2021-10822,CWE-613,T1029,Slow Exfiltration,2,7,8,7,CC-BY-4.0
AVP-R-0248,train,lanl,CVE-2022-56991,CWE-307,T1078,Noisy Decoy,4,5,6,5,CC-BY-4.0
AVP-R-0249,train,mitre-engenuity,CVE-2021-40414,CWE-798,T1078,Noisy Decoy,1,7,8,7,CC-BY-4.0
AVP-R-0250,train,lmdg-synthetic,CVE-2023-36578,CWE-521,T1018;T1557.001,NTLM Relay,1,9,10,9,CC-BY-4.0
AVP-R-0251,train,lanl,CVE-2022-47127,CWE-306,T1029,Slow Exfiltration,1,10,11,10,CC-BY-4.0
AVP-R-0252,train,mitre-engenuity,CVE-2021-14521,CWE-307,T1078.001,Role Confusion,2,7,8,7,CC-BY-4.0
AVP-R-0253,train,mitre-engenuity,CVE-2021-57265,CWE-384,T1078,Noisy Decoy,2,5,6,5,CC-BY-4.0
AVP-R-0254,train,mitre-engenuity,CVE-2023-47264,CWE-798,T1029,Slow Exfiltration,3,5,6,5,CC-BY-4.0
AVP-R-0255,train,lanl,CVE-2023-12740,CWE-287,T1047;T1569.002,Tool Injection,1,9,10,9,CC-BY-4.0
AVP-R-0256,train,mitre-engenuity,CVE-2022-62745,CWE-384,T1047;T1569.002,Tool Injection,2,8,9,8,CC-BY-4.0
AVP-R-0257,train,lmdg-synthetic,CVE-2022-16713,CWE-200,T1021.004;T1078,Noisy Decoy,3,6,7,6,CC-BY-4.0
AVP-R-0258,train,mitre-engenuity,CVE-2021-54388,CWE-521,T1078,Noisy Decoy,3,9,10,9,CC-BY-4.0
AVP-R-0259,train,mitre-engenuity,CVE-2023-57128,CWE-521,T1557.001,NTLM Relay,4,10,11,10,CC-BY-4.0
AVP-R-0260,train,mitre-engenuity,CVE-2022-55758,CWE-521,T1557.001,NTLM Relay,2,9,10,9,CC-BY-4.0
AVP-R-0261,train,mitre-engenuity,CVE-2022-59046,CWE-640,T1078.001,Role Confusion,3,8,9,8,CC-BY-4.0
AVP-R-0262,train,lmdg-synthetic,CVE-2022-56991,CWE-307,T1021.001;T1557.001,NTLM Relay,3,8,9,8,CC-BY-4.0
AVP-R-0263,train,mitre-engenuity,CVE-2023-44387,CWE-306,T1029,Slow Exfiltration,3,6,7,6,CC-BY-4.0
AVP-R-0264,train,mitre-engenuity,CVE-2023-36578,CWE-521,T1557.001,NTLM Relay,2,5,6,5,CC-BY-4.0
AVP-R-0265,train,mitre-engenuity,CVE-2021-44113,CWE-200,T1078,Noisy Decoy,3,4,5,4,CC-BY-4.0
AVP-R-0266,train,lanl,CVE-2023-54251,CWE-307,T1047;T1569.002,Tool Injection,1,8,9,8,CC-BY-4.0
AVP-R-0267,train,mitre-engenuity,CVE-2023-44798,CWE-521,T1078,Noisy Decoy,1,10,11,10,CC-BY-4.0
AVP-R-0268,train,lmdg-synthetic,CVE-2021-46579,CWE-620,T1021.004;T1557.001,NTLM Relay,1,9,10,9,CC-BY-4.0
AVP-R-0269,train,lanl,CVE-2022-55347,CWE-306,T1047;T1569.002,Tool Injection,3,7,8,7,CC-BY-4.0
AVP-R-0270,train,lanl,CVE-2022-56580,CWE-287,T1029,Slow Exfiltration,2,5,6,5,CC-BY-4.0
AVP-R-0271,train,lmdg-synthetic,CVE-2021-52333,CWE-200,T1029;T1059.003,Slow Exfiltration,1,9,10,9,CC-BY-4.0
AVP-R-0272,train,lanl,CVE-2022-15480,CWE-287,T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-0273,train,mitre-engenuity,CVE-2022-64389,CWE-620,T1029,Slow Exfiltration,3,8,9,8,CC-BY-4.0
AVP-R-0274,train,mitre-engenuity,CVE-2023-15206,CWE-640,T1557.001,NTLM Relay,1,6,7,6,CC-BY-4.0
AVP-R-0275,train,lanl,CVE-2021-44935,CWE-384,T1029,Slow Exfiltration,1,8,9,8,CC-BY-4.0
AVP-R-0276,train,lmdg-synthetic,CVE-2023-55895,CWE-384,T1049;T1078,Noisy Decoy,4,10,11,10,CC-BY-4.0
AVP-R-0277,train,lanl,CVE-2022-40551,CWE-307,T1029,Slow Exfiltration,1,7,8,7,CC-BY-4.0
AVP-R-0278,train,lmdg-synthetic,CVE-2022-55758,CWE-521,T1059.003;T1078.001,Role Confusion,4,10,11,10,CC-BY-4.0
AVP-R-0279,train,lanl,CVE-2022-52470,CWE-287,T1029,Slow Exfiltration,1,9,10,9,CC-BY-4.0
AVP-R-0280,train,lanl,CVE-2021-43291,CWE-307,T1078,Noisy Decoy,1,8,9,8,CC-BY-4.0
AVP-R-0281,train,lanl,CVE-2022-44661,CWE-307,T1078.001,Role Confusion,3,7,8,7,CC-BY-4.0
AVP-R-0282,train,lanl,CVE-2023-41099,CWE-620,T1029,Slow Exfiltration,2,5,6,5,CC-BY-4.0
AVP-R-0283,train,lanl,CVE-2022-47949,CWE-620,T1078.001,Role Confusion,2,7,8,7,CC-BY-4.0
AVP-R-0284,train,lmdg-synthetic,CVE-2021-45346,CWE-640,T1021.006;T1047;T1569.002,Tool Injection,4,10,11,10,CC-BY-4.0
AVP-R-0285,train,mitre-engenuity,CVE-2022-51648,CWE-521,T1047;T1569.002,Tool Injection,3,8,9,8,CC-BY-4.0
AVP-R-0286,train,lmdg-synthetic,CVE-2023-43565,CWE-384,T1021.004;T1047;T1569.002,Tool Injection,2,10,11,10,CC-BY-4.0
AVP-R-0287,train,lanl,CVE-2022-42195,CWE-384,T1557.001,NTLM Relay,1,6,7,6,CC-BY-4.0
AVP-R-0288,train,lmdg-synthetic,CVE-2022-45483,CWE-200,T1059.001;T1078.001,Role Confusion,4,8,9,8,CC-BY-4.0
AVP-R-0289,train,mitre-engenuity,CVE-2021-15754,CWE-798,T1078,Noisy Decoy,1,9,10,9,CC-BY-4.0
AVP-R-0290,train,mitre-engenuity,CVE-2022-37263,CWE-200,T1078.001,Role Confusion,1,6,7,6,CC-BY-4.0
AVP-R-0291,train,lanl,CVE-2021-36715,CWE-384,T1078.001,Role Confusion,3,10,11,10,CC-BY-4.0
AVP-R-0292,train,mitre-engenuity,CVE-2023-66581,CWE-307,T1078.001,Role Confusion,2,9,10,9,CC-BY-4.0
AVP-R-0293,train,lanl,CVE-2022-64800,CWE-287,T1078.001,Role Confusion,2,7,8,7,CC-BY-4.0
AVP-R-0294,train,mitre-engenuity,CVE-2022-33975,CWE-384,T1078.001,Role Confusion,3,9,10,9,CC-BY-4.0
AVP-R-0295,train,mitre-engenuity,CVE-2022-33564,CWE-798,T1078,Noisy Decoy,1,9,10,9,CC-BY-4.0
AVP-R-0296,train,lanl,CVE-2022-36030,CWE-287,T1029,Slow Exfiltration,1,7,8,7,CC-BY-4.0
AVP-R-0297,train,lanl,CVE-2021-14932,CWE-613,T1078.001,Role Confusion,4,5,6,5,CC-BY-4.0
AVP-R-0298,train,mitre-engenuity,CVE-2023-10274,CWE-798,T1078,Noisy Decoy,4,7,8,7,CC-BY-4.0
AVP-R-0299,train,lanl,CVE-2023-36167,CWE-306,T1557.001,NTLM Relay,1,7,8,7,CC-BY-4.0
AVP-R-0300,train,lanl,CVE-2023-15206,CWE-640,T1029,Slow Exfiltration,3,10,11,10,CC-BY-4.0
AVP-R-0301,train,mitre-engenuity,CVE-2023-45620,CWE-287,T1047;T1569.002,Tool Injection,2,9,10,9,CC-BY-4.0
AVP-R-0302,train,mitre-engenuity,CVE-2022-15891,CWE-307,T1078,Noisy Decoy,1,10,11,10,CC-BY-4.0
AVP-R-0303,train,lmdg-synthetic,CVE-2023-46442,CWE-613,T1018;T1557.001,NTLM Relay,4,9,10,9,CC-BY-4.0
AVP-R-0304,train,lanl,CVE-2022-37263,CWE-200,T1047;T1569.002,Tool Injection,1,6,7,6,CC-BY-4.0
AVP-R-0305,train,lanl,CVE-2022-41784,CWE-798,T1557.001,NTLM Relay,2,6,7,6,CC-BY-4.0
AVP-R-0306,train,lmdg-synthetic,CVE-2022-46305,CWE-384,T1018;T1557.001,NTLM Relay,4,6,7,6,CC-BY-4.0
AVP-R-0307,train,lanl,CVE-2023-59183,CWE-200,T1078,Noisy Decoy,2,6,7,6,CC-BY-4.0
AVP-R-0308,train,mitre-engenuity,CVE-2021-45346,CWE-640,T1078.001,Role Confusion,2,10,11,10,CC-BY-4.0
AVP-R-0309,train,mitre-engenuity,CVE-2023-52196,CWE-640,T1557.001,NTLM Relay,4,9,10,9,CC-BY-4.0
AVP-R-0310,train,lmdg-synthetic,CVE-2022-59046,CWE-640,T1029;T1087,Slow Exfiltration,3,7,8,7,CC-BY-4.0
AVP-R-0311,train,lmdg-synthetic,CVE-2021-53566,CWE-640,T1059.001;T1078.001,Role Confusion,2,7,8,7,CC-BY-4.0
AVP-R-0312,train,lmdg-synthetic,CVE-2021-16165,CWE-384,T1078.001;T1087,Role Confusion,1,5,6,5,CC-BY-4.0
AVP-R-0313,train,lanl,CVE-2021-43291,CWE-307,T1047;T1569.002,Tool Injection,1,10,11,10,CC-BY-4.0
AVP-R-0314,train,lanl,CVE-2022-43839,CWE-620,T1029,Slow Exfiltration,2,5,6,5,CC-BY-4.0
AVP-R-0315,train,lanl,CVE-2023-42332,CWE-613,T1078,Noisy Decoy,1,10,11,10,CC-BY-4.0
AVP-R-0316,train,lanl,CVE-2022-40962,CWE-613,T1078,Noisy Decoy,4,7,8,7,CC-BY-4.0
AVP-R-0317,train,lmdg-synthetic,CVE-2023-48497,CWE-306,T1029;T1087,Slow Exfiltration,1,9,10,9,CC-BY-4.0
AVP-R-0318,train,lmdg-synthetic,CVE-2021-16165,CWE-384,T1029;T1049,Slow Exfiltration,1,5,6,5,CC-BY-4.0
AVP-R-0319,train,lanl,CVE-2023-46442,CWE-613,T1029,Slow Exfiltration,2,9,10,9,CC-BY-4.0
AVP-R-0320,train,mitre-engenuity,CVE-2023-12329,CWE-620,T1047;T1569.002,Tool Injection,4,7,8,7,CC-BY-4.0
AVP-R-0321,train,mitre-engenuity,CVE-2023-41510,CWE-287,T1047;T1569.002,Tool Injection,3,5,6,5,CC-BY-4.0
AVP-R-0322,train,lanl,CVE-2023-64937,CWE-306,T1029,Slow Exfiltration,4,9,10,9,CC-BY-4.0
AVP-R-0323,train,mitre-engenuity,CVE-2022-44661,CWE-307,T1029,Slow Exfiltration,2,7,8,7,CC-BY-4.0
AVP-R-0324,train,lanl,CVE-2022-43017,CWE-306,T1557.001,NTLM Relay,2,6,7,6,CC-BY-4.0
AVP-R-0325,train,lanl,CVE-2021-58087,CWE-306,T1078,Noisy Decoy,4,8,9,8,CC-BY-4.0
AVP-R-0326,train,mitre-engenuity,CVE-2023-62882,CWE-613,T1029,Slow Exfiltration,3,9,10,9,CC-BY-4.0
AVP-R-0327,train,lanl,CVE-2022-43428,CWE-521,T1557.001,NTLM Relay,3,10,11,10,CC-BY-4.0
AVP-R-0328,train,lanl,CVE-2022-64389,CWE-620,T1078.001,Role Confusion,2,8,9,8,CC-BY-4.0
AVP-R-0329,train,lanl,CVE-2021-64663,CWE-200,T1078.001,Role Confusion,1,8,9,8,CC-BY-4.0
AVP-R-0330,train,lanl,CVE-2023-56306,CWE-640,T1557.001,NTLM Relay,2,5,6,5,CC-BY-4.0
AVP-R-0331,train,mitre-engenuity,CVE-2022-38085,CWE-384,T1078.001,Role Confusion,1,7,8,7,CC-BY-4.0
AVP-R-0332,train,mitre-engenuity,CVE-2021-56443,CWE-200,T1078.001,Role Confusion,2,6,7,6,CC-BY-4.0
AVP-R-0333,train,lanl,CVE-2022-35619,CWE-620,T1047;T1569.002,Tool Injection,2,9,10,9,CC-BY-4.0
AVP-R-0334,train,mitre-engenuity,CVE-2022-63978,CWE-521,T1078.001,Role Confusion,3,10,11,10,CC-BY-4.0
AVP-R-0335,train,mitre-engenuity,CVE-2023-34112,CWE-613,T1078,Noisy Decoy,1,5,6,5,CC-BY-4.0
AVP-R-0336,train,lanl,CVE-2022-10959,CWE-620,T1557.001,NTLM Relay,2,6,7,6,CC-BY-4.0
AVP-R-0337,train,mitre-engenuity,CVE-2021-59731,CWE-307,T1078,Noisy Decoy,1,7,8,7,CC-BY-4.0
AVP-R-0338,train,lanl,CVE-2022-38496,CWE-640,T1047;T1569.002,Tool Injection,1,4,5,4,CC-BY-4.0
AVP-R-0339,train,mitre-engenuity,CVE-2022-33564,CWE-798,T1078,Noisy Decoy,4,5,6,5,CC-BY-4.0
AVP-R-0340,train,mitre-engenuity,CVE-2021-41236,CWE-640,T1078,Noisy Decoy,1,7,8,7,CC-BY-4.0
AVP-R-0341,train,lanl,CVE-2021-38770,CWE-287,T1078.001,Role Confusion,2,5,6,5,CC-BY-4.0
AVP-R-0342,train,lmdg-synthetic,CVE-2022-40140,CWE-287,T1021.006;T1047;T1569.002,Tool Injection,3,9,10,9,CC-BY-4.0
AVP-R-0343,train,lanl,CVE-2021-15754,CWE-798,T1047;T1569.002,Tool Injection,1,8,9,8,CC-BY-4.0
AVP-R-0344,train,lmdg-synthetic,CVE-2022-43839,CWE-620,T1021.001;T1047;T1569.002,Tool Injection,3,10,11,10,CC-BY-4.0
AVP-R-0345,train,lanl,CVE-2023-43565,CWE-384,T1029,Slow Exfiltration,3,6,7,6,CC-BY-4.0
AVP-R-0346,train,lanl,CVE-2021-50278,CWE-521,T1078.001,Role Confusion,3,5,6,5,CC-BY-4.0
AVP-R-0347,train,mitre-engenuity,CVE-2021-17809,CWE-620,T1078.001,Role Confusion,4,5,6,5,CC-BY-4.0
AVP-R-0348,train,mitre-engenuity,CVE-2023-60005,CWE-384,T1557.001,NTLM Relay,4,6,7,6,CC-BY-4.0
AVP-R-0349,train,lanl,CVE-2022-13014,CWE-798,T1047;T1569.002,Tool Injection,1,5,6,5,CC-BY-4.0
AVP-R-0350,train,lanl,CVE-2023-65348,CWE-521,T1029,Slow Exfiltration,3,7,8,7,CC-BY-4.0
AVP-R-0351,train,lmdg-synthetic,CVE-2022-14247,CWE-306,T1047;T1059.001;T1569.002,Tool Injection,3,5,6,5,CC-BY-4.0
AVP-R-0352,train,mitre-engenuity,CVE-2021-58909,CWE-620,T1078,Noisy Decoy,1,10,11,10,CC-BY-4.0
AVP-R-0353,train,lanl,CVE-2023-62882,CWE-613,T1047;T1569.002,Tool Injection,2,5,6,5,CC-BY-4.0
AVP-R-0354,train,mitre-engenuity,CVE-2022-39729,CWE-620,T1047;T1569.002,Tool Injection,2,10,11,10,CC-BY-4.0
AVP-R-0355,train,mitre-engenuity,CVE-2023-62060,CWE-287,T1029,Slow Exfiltration,2,7,8,7,CC-BY-4.0
AVP-R-0356,train,lanl,CVE-2023-47675,CWE-384,T1078.001,Role Confusion,1,10,11,10,CC-BY-4.0
AVP-R-0357,train,lanl,CVE-2021-57676,CWE-640,T1078.001,Role Confusion,1,10,11,10,CC-BY-4.0
AVP-R-0358,train,lanl,CVE-2023-39455,CWE-384,T1047;T1569.002,Tool Injection,3,9,10,9,CC-BY-4.0
AVP-R-0359,train,lmdg-synthetic,CVE-2023-16028,CWE-521,T1018;T1078,Noisy Decoy,2,9,10,9,CC-BY-4.0
AVP-R-0360,train,lanl,CVE-2022-11781,CWE-307,T1078.001,Role Confusion,4,6,7,6,CC-BY-4.0
AVP-R-0361,train,lmdg-synthetic,CVE-2023-66170,CWE-287,T1059.003;T1078,Noisy Decoy,4,5,6,5,CC-BY-4.0
AVP-R-0362,train,lanl,CVE-2021-38359,CWE-620,T1029,Slow Exfiltration,1,8,9,8,CC-BY-4.0
AVP-R-0363,train,lmdg-synthetic,CVE-2022-13425,CWE-384,T1059.003;T1078.001,Role Confusion,1,7,8,7,CC-BY-4.0
AVP-R-0364,train,mitre-engenuity,CVE-2022-58635,CWE-384,T1029,Slow Exfiltration,3,6,7,6,CC-BY-4.0
AVP-R-0365,train,lmdg-synthetic,CVE-2022-38907,CWE-306,T1029;T1049,Slow Exfiltration,1,9,10,9,CC-BY-4.0
AVP-R-0366,train,lanl,CVE-2021-10411,CWE-307,T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-0367,train,lanl,CVE-2022-35619,CWE-620,T1078.001,Role Confusion,2,10,11,10,CC-BY-4.0
AVP-R-0368,train,lanl,CVE-2022-43017,CWE-306,T1557.001,NTLM Relay,1,9,10,9,CC-BY-4.0
AVP-R-0369,train,lanl,CVE-2023-42743,CWE-200,T1078.001,Role Confusion,1,9,10,9,CC-BY-4.0
AVP-R-0370,train,lanl,CVE-2021-52333,CWE-200,T1078.001,Role Confusion,3,8,9,8,CC-BY-4.0
AVP-R-0371,train,lanl,CVE-2021-54799,CWE-620,T1078,Noisy Decoy,2,6,7,6,CC-BY-4.0
AVP-R-0372,train,lanl,CVE-2022-41373,CWE-200,T1078.001,Role Confusion,3,8,9,8,CC-BY-4.0
AVP-R-0373,train,lanl,CVE-2021-42880,CWE-287,T1078.001,Role Confusion,4,6,7,6,CC-BY-4.0
AVP-R-0374,train,mitre-engenuity,CVE-2021-59320,CWE-287,T1078,Noisy Decoy,3,4,5,4,CC-BY-4.0
AVP-R-0375,train,lanl,CVE-2023-47264,CWE-798,T1029,Slow Exfiltration,3,5,6,5,CC-BY-4.0
AVP-R-0376,train,lanl,CVE-2023-47675,CWE-384,T1078,Noisy Decoy,3,7,8,7,CC-BY-4.0
AVP-R-0377,train,lanl,CVE-2021-34249,CWE-620,T1078.001,Role Confusion,1,7,8,7,CC-BY-4.0
AVP-R-0378,train,mitre-engenuity,CVE-2023-62882,CWE-613,T1047;T1569.002,Tool Injection,3,9,10,9,CC-BY-4.0
AVP-R-0379,train,lmdg-synthetic,CVE-2021-47401,CWE-307,T1021.001;T1557.001,NTLM Relay,1,6,7,6,CC-BY-4.0
AVP-R-0380,train,lmdg-synthetic,CVE-2023-36578,CWE-521,T1021.004;T1029,Slow Exfiltration,1,5,6,5,CC-BY-4.0
AVP-R-0381,train,mitre-engenuity,CVE-2022-61101,CWE-307,T1557.001,NTLM Relay,1,9,10,9,CC-BY-4.0
AVP-R-0382,train,mitre-engenuity,CVE-2023-55073,CWE-200,T1029,Slow Exfiltration,1,8,9,8,CC-BY-4.0
AVP-R-0383,train,mitre-engenuity,CVE-2022-36852,CWE-613,T1078,Noisy Decoy,2,5,6,5,CC-BY-4.0
AVP-R-0384,train,lmdg-synthetic,CVE-2023-56306,CWE-640,T1021.001;T1078,Noisy Decoy,3,10,11,10,CC-BY-4.0
AVP-R-0385,train,lmdg-synthetic,CVE-2021-46168,CWE-521,T1047;T1087;T1569.002,Tool Injection,3,9,10,9,CC-BY-4.0
AVP-R-0386,train,mitre-engenuity,CVE-2022-57813,CWE-200,T1078,Noisy Decoy,1,8,9,8,CC-BY-4.0
AVP-R-0387,train,mitre-engenuity,CVE-2022-66444,CWE-798,T1078.001,Role Confusion,1,8,9,8,CC-BY-4.0
AVP-R-0388,train,lanl,CVE-2022-33975,CWE-384,T1047;T1569.002,Tool Injection,1,5,6,5,CC-BY-4.0
AVP-R-0389,train,mitre-engenuity,CVE-2022-16713,CWE-200,T1078.001,Role Confusion,1,6,7,6,CC-BY-4.0
AVP-R-0390,train,mitre-engenuity,CVE-2023-48497,CWE-306,T1078,Noisy Decoy,2,9,10,9,CC-BY-4.0
AVP-R-0391,train,lmdg-synthetic,CVE-2021-49456,CWE-640,T1029;T1059.003,Slow Exfiltration,1,10,11,10,CC-BY-4.0
AVP-R-0392,train,mitre-engenuity,CVE-2021-41236,CWE-640,T1047;T1569.002,Tool Injection,3,4,5,4,CC-BY-4.0
AVP-R-0393,train,mitre-engenuity,CVE-2023-55073,CWE-200,T1078,Noisy Decoy,3,8,9,8,CC-BY-4.0
AVP-R-0394,train,mitre-engenuity,CVE-2022-60690,CWE-287,T1078.001,Role Confusion,1,5,6,5,CC-BY-4.0
AVP-R-0395,train,mitre-engenuity,CVE-2021-43702,CWE-613,T1557.001,NTLM Relay,1,7,8,7,CC-BY-4.0
AVP-R-0396,train,mitre-engenuity,CVE-2022-60690,CWE-287,T1557.001,NTLM Relay,1,7,8,7,CC-BY-4.0
AVP-R-0397,train,lanl,CVE-2022-56169,CWE-620,T1029,Slow Exfiltration,2,9,10,9,CC-BY-4.0
AVP-R-0398,train,lanl,CVE-2023-43976,CWE-640,T1078,Noisy Decoy,4,10,11,10,CC-BY-4.0
AVP-R-0399,train,lanl,CVE-2021-34660,CWE-287,T1029,Slow Exfiltration,2,5,6,5,CC-BY-4.0
AVP-R-0400,train,lmdg-synthetic,CVE-2022-49593,CWE-200,T1087;T1557.001,NTLM Relay,1,9,10,9,CC-BY-4.0
AVP-R-0401,train,lanl,CVE-2022-63567,CWE-306,T1078,Noisy Decoy,1,10,11,10,CC-BY-4.0
AVP-R-0402,train,mitre-engenuity,CVE-2023-36578,CWE-521,T1557.001,NTLM Relay,3,9,10,9,CC-BY-4.0
AVP-R-0403,train,lmdg-synthetic,CVE-2021-56854,CWE-798,T1047;T1059.001;T1569.002,Tool Injection,1,6,7,6,CC-BY-4.0
AVP-R-0404,train,lanl,CVE-2022-40962,CWE-613,T1029,Slow Exfiltration,4,9,10,9,CC-BY-4.0
AVP-R-0405,train,mitre-engenuity,CVE-2022-49182,CWE-613,T1029,Slow Exfiltration,2,10,11,10,CC-BY-4.0
AVP-R-0406,train,lanl,CVE-2021-34660,CWE-287,T1078.001,Role Confusion,3,10,11,10,CC-BY-4.0
AVP-R-0407,train,lanl,CVE-2022-45894,CWE-798,T1078,Noisy Decoy,1,10,11,10,CC-BY-4.0
AVP-R-0408,train,lanl,CVE-2021-45757,CWE-306,T1557.001,NTLM Relay,2,6,7,6,CC-BY-4.0
AVP-R-0409,train,lmdg-synthetic,CVE-2022-43428,CWE-521,T1059.003;T1078,Noisy Decoy,3,5,6,5,CC-BY-4.0
AVP-R-0410,train,lanl,CVE-2022-10137,CWE-306,T1029,Slow Exfiltration,2,7,8,7,CC-BY-4.0
AVP-R-0411,train,mitre-engenuity,CVE-2021-51922,CWE-613,T1557.001,NTLM Relay,1,8,9,8,CC-BY-4.0
AVP-R-0412,train,lmdg-synthetic,CVE-2021-33838,CWE-521,T1049;T1078,Noisy Decoy,3,9,10,9,CC-BY-4.0
